"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S700","2019-09-16 05:00:00","507.000","181.000","1.300","22.400","0.890","951.300","-99.000","0.000","-99.000","-99.000","-99.000","22.500","","21.400",""
"C0T9G0","2019-09-16 05:00:00","605.000","43.000","0.800","22.500","0.990","942.400","-99.000","0.000","-99.000","-99.000","-99.000","23.400","","21.900",""
"C0U520","2019-09-16 05:00:00","517.000","231.000","0.800","21.400","0.990","953.400","-99.000","0.000","-99.000","-99.000","-99.000","21.500","","20.900",""
"C0E750","2019-09-16 05:00:00","62.000","154.000","0.800","24.300","0.820","998.600","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","24.300",""
"C0G660","2019-09-16 05:00:00","27.000","0.000","0.000","25.700","0.910","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","24.800",""
"C0W140","2019-09-16 05:00:00","21.000","11.000","1.900","26.700","0.750","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","26.200",""
"C0U720","2019-09-16 05:00:00","1260.000","242.000","0.300","18.400","0.990","884.200","-99.000","0.000","-99.000","-99.000","-99.000","19.600","","18.000",""
"C0R690","2019-09-16 05:00:00","248.000","351.000","0.400","23.500","-99.000","977.600","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","23.500",""
"C0X150","2019-09-16 05:00:00","18.000","145.000","2.100","26.700","0.870","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","26.700",""
"C0Z050","2019-09-16 05:00:00","830.000","0.000","0.100","21.200","0.820","918.400","-99.000","0.000","-99.000","-99.000","-99.000","21.200","","20.200",""
"C0I490","2019-09-16 05:00:00","1601.000","198.000","2.200","16.600","0.990","838.000","-99.000","0.000","-99.000","-99.000","-99.000","18.700","","16.600",""
"C0I090","2019-09-16 05:00:00","910.000","60.000","1.300","20.000","1.000","907.800","-99.000","0.000","-99.000","-99.000","-99.000","20.300","","19.600",""
"C0X240","2019-09-16 05:00:00","394.000","187.000","1.500","24.800","0.820","962.700","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","23.600",""
"C0S990","2019-09-16 05:00:00","409.000","240.000","2.300","24.500","0.840","961.200","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","23.900",""
"C0E850","2019-09-16 05:00:00","104.000","105.000","0.400","24.200","0.830","994.200","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","23.400",""
"C0T9B0","2019-09-16 05:00:00","558.000","245.000","0.400","23.200","0.800","946.400","-99.000","0.000","-99.000","-99.000","-99.000","24.000","","22.600",""
"C0G650","2019-09-16 05:00:00","34.000","0.000","0.100","26.100","0.970","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","25.300",""
"C0K580","2019-09-16 05:00:00","26.000","20.000","0.500","25.200","0.990","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","25.100",""
"C0X050","2019-09-16 05:00:00","25.000","176.000","2.000","25.800","0.880","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","24.800",""
"CM0100","2019-09-16 05:00:00","25.000","59.000","2.100","26.200","0.800","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","25.900",""
"C0AC70","2019-09-16 05:00:00","71.000","0.000","0.000","26.200","0.860","999.500","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","26.200",""
"CM0130","2019-09-16 05:00:00","11.000","114.000","2.000","27.300","0.800","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","27.200",""
"C0W110","2019-09-16 05:00:00","16.000","37.000","4.000","-99.000","-99.000","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R670","2019-09-16 05:00:00","26.000","37.000","0.600","24.800","-99.000","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","24.700",""
"C0X120","2019-09-16 05:00:00","28.000","147.000","2.200","26.000","0.880","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","25.900",""
"C0R100","2019-09-16 05:00:00","1006.000","248.000","0.700","19.000","1.000","898.200","-99.000","0.000","-99.000","-99.000","-99.000","19.300","","18.800",""
"C0C700","2019-09-16 05:00:00","151.000","93.000","1.500","25.100","0.860","990.700","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","24.700",""
"C0W130","2019-09-16 05:00:00","18.000","7.000","3.900","26.500","0.850","1002.700","-99.000","0.000","9.600","2.000","","26.500","","26.100",""
"C0F9R0","2019-09-16 05:00:00","20.000","0.000","0.000","26.100","0.960","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.900",""
"C0V660","2019-09-16 05:00:00","25.000","114.000","1.900","26.600","0.890","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","25.900",""
"C0G780","2019-09-16 05:00:00","27.000","104.000","0.400","26.800","0.820","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","26.000",""
"C0C590","2019-09-16 05:00:00","72.000","60.000","0.600","25.600","0.810","998.300","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","25.100",""
"C0I520","2019-09-16 05:00:00","3860.000","-99.000","-99.000","7.200","0.830","640.800","-99.000","-99.000","-99.000","-99.000","-99.000","7.700","","6.300",""
"C0E530","2019-09-16 05:00:00","341.000","266.000","0.500","22.400","0.910","967.900","-99.000","0.000","-99.000","-99.000","-99.000","22.800","","21.900",""
"C0M790","2019-09-16 05:00:00","15.000","52.000","1.600","25.300","0.870","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","25.300",""
"C0R130","2019-09-16 05:00:00","1040.000","0.000","0.000","19.000","0.990","892.300","-99.000","0.000","-99.000","-99.000","-99.000","20.100","","18.900",""
"C0AH30","2019-09-16 05:00:00","755.000","20.000","5.300","20.800","1.000","923.400","-99.000","1.500","-99.000","-99.000","-99.000","21.600","","20.800",""
"C0X170","2019-09-16 05:00:00","50.000","160.000","1.900","26.000","0.880","999.300","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","25.500",""
"C0K291","2019-09-16 05:00:00","8.000","84.000","0.900","25.800","0.910","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","25.700",""
"C0D480","2019-09-16 05:00:00","223.000","0.000","0.000","23.700","0.980","981.100","-99.000","0.000","-99.000","-99.000","-99.000","23.700","","23.200",""
"C0F0C0","2019-09-16 05:00:00","983.000","0.000","0.000","18.700","0.990","899.400","-99.000","0.000","-99.000","-99.000","-99.000","20.300","","18.700",""
"C0U860","2019-09-16 05:00:00","5.000","40.000","1.600","26.600","0.800","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","25.200",""
"C0G740","2019-09-16 05:00:00","24.000","22.000","2.200","25.700","0.890","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","24.600",""
"C0F9N0","2019-09-16 05:00:00","75.000","108.000","0.600","26.700","0.840","997.800","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.700",""
"C0F9T0","2019-09-16 05:00:00","111.000","113.000","0.900","26.800","0.800","993.800","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","25.800",""
"C0S710","2019-09-16 05:00:00","382.000","340.000","1.500","21.800","0.950","964.900","-99.000","0.000","-99.000","-99.000","-99.000","22.700","","21.600",""
"C0M680","2019-09-16 05:00:00","37.000","127.000","0.500","25.900","0.870","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.500",""
"C0X220","2019-09-16 05:00:00","26.000","318.000","3.500","25.700","0.870","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","25.500",""
"C0F9P0","2019-09-16 05:00:00","26.000","68.000","1.900","25.400","0.850","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.000",""
"C0O970","2019-09-16 05:00:00","71.000","130.000","2.500","25.000","1.000","998.000","-99.000","0.000","-99.000","-99.000","-99.000","25.000","","24.200",""
"C0F0B0","2019-09-16 05:00:00","311.000","75.000","1.100","23.500","0.920","971.600","-99.000","0.000","-99.000","-99.000","-99.000","24.100","","23.300",""
"C0R700","2019-09-16 05:00:00","19.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R620","2019-09-16 05:00:00","34.000","328.000","0.900","25.800","0.890","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","25.800",""
"C0C660","2019-09-16 05:00:00","176.000","47.000","2.100","25.000","0.890","987.400","-99.000","0.000","-99.000","-99.000","-99.000","25.000","","24.600",""
"C0SA10","2019-09-16 05:00:00","411.000","21.000","0.700","22.900","0.920","960.900","-99.000","0.000","-99.000","-99.000","-99.000","23.900","","22.900",""
"C0M740","2019-09-16 05:00:00","15.000","125.000","1.200","26.000","0.860","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","25.500",""
"C0K460","2019-09-16 05:00:00","60.000","32.000","2.300","25.400","0.920","998.400","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","25.100",""
"C0X100","2019-09-16 05:00:00","10.000","143.000","2.500","27.400","0.930","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","27.000",""
"C1R440","2019-09-16 05:00:00","1654.000","40.000","4.700","16.300","0.910","830.300","-99.000","0.000","11.500","28.000","","17.100","","15.900",""
"C0K560","2019-09-16 05:00:00","117.000","0.000","0.000","23.800","0.930","993.600","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","23.700",""
"C0R150","2019-09-16 05:00:00","105.000","105.000","1.500","24.500","0.990","993.300","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","24.100",""
"C0S690","2019-09-16 05:00:00","522.000","50.000","0.800","23.100","0.860","948.500","-99.000","0.000","-99.000","-99.000","-99.000","23.300","","21.400",""
"C0U870","2019-09-16 05:00:00","474.000","0.000","0.000","23.100","0.850","956.200","-99.000","0.000","-99.000","-99.000","-99.000","23.900","","23.100",""
"C0A520","2019-09-16 05:00:00","48.000","0.000","0.200","26.000","0.920","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","25.600",""
"C0X130","2019-09-16 05:00:00","27.000","136.000","1.500","26.200","1.000","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","25.700",""
"C0V400","2019-09-16 05:00:00","56.000","158.000","3.000","26.600","0.860","998.700","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.400",""
"C0UA40","2019-09-16 05:00:00","1121.000","41.000","2.700","18.700","0.990","886.500","-99.000","0.000","-99.000","-99.000","-99.000","19.000","","18.700",""
"C0G720","2019-09-16 05:00:00","50.000","10.000","0.900","25.700","1.000","1000.100","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","24.700",""
"C0G890","2019-09-16 05:00:00","24.000","85.000","1.600","26.700","0.850","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","26.300",""
"C0I540","2019-09-16 05:00:00","3344.000","138.000","3.700","8.700","1.000","681.800","-99.000","-99.000","15.500","122.000","","8.800","","8.500",""
"C0K390","2019-09-16 05:00:00","31.000","51.000","1.700","25.200","0.940","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","25.200",""
"C0T9A0","2019-09-16 05:00:00","498.000","47.000","0.400","23.000","0.990","952.100","-99.000","0.000","-99.000","-99.000","-99.000","23.000","","22.400",""
"C0AH40","2019-09-16 05:00:00","426.000","103.000","1.200","24.900","0.870","960.100","-99.000","0.000","9.400","25.000","","25.000","","24.700",""
"C0X280","2019-09-16 05:00:00","22.000","163.000","0.800","26.000","0.900","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","25.900",""
"C0H960","2019-09-16 05:00:00","120.000","34.000","0.700","26.700","0.890","991.200","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.700",""
"C0M530","2019-09-16 05:00:00","1385.000","62.000","0.400","17.800","0.990","864.000","-99.000","0.000","-99.000","-99.000","-99.000","18.200","","17.400",""
"C0G840","2019-09-16 05:00:00","32.000","0.000","0.000","25.500","0.950","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","25.400",""
"C0S890","2019-09-16 05:00:00","238.000","17.000","0.500","23.700","0.960","982.700","-99.000","0.000","-99.000","-99.000","-99.000","23.800","","23.400",""
"C0T820","2019-09-16 05:00:00","550.000","0.000","0.000","21.400","0.880","949.900","-99.000","0.000","-99.000","-99.000","-99.000","21.900","","21.400",""
"C0F9I0","2019-09-16 05:00:00","194.000","48.000","1.200","24.900","0.850","984.300","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","24.600",""
"C0C650","2019-09-16 05:00:00","208.000","57.000","1.300","23.200","0.890","983.600","-99.000","0.000","-99.000","-99.000","-99.000","23.200","","22.600",""
"C0R600","2019-09-16 05:00:00","766.000","0.000","0.000","22.400","0.910","922.200","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","22.100",""
"C0Z320","2019-09-16 05:00:00","646.000","245.000","0.600","20.400","1.000","936.100","-99.000","0.000","-99.000","-99.000","-99.000","20.500","","19.900",""
"C0V210","2019-09-16 05:00:00","734.000","0.000","0.200","21.600","0.930","927.000","-99.000","0.000","-99.000","-99.000","-99.000","22.400","","21.600",""
"C0K240","2019-09-16 05:00:00","1132.000","348.000","0.500","18.800","0.990","886.800","-99.000","0.000","-99.000","-99.000","-99.000","20.000","","18.500",""
"C0M520","2019-09-16 05:00:00","15.000","148.000","1.300","25.700","0.880","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","25.400",""
"C0A530","2019-09-16 05:00:00","300.000","0.000","0.000","23.000","0.990","974.300","-99.000","0.500","-99.000","-99.000","-99.000","23.100","","22.900",""
"C0E820","2019-09-16 05:00:00","220.000","190.000","0.300","21.800","0.930","982.100","-99.000","0.000","-99.000","-99.000","-99.000","22.300","","21.600",""
"C0K450","2019-09-16 05:00:00","35.000","19.000","1.600","25.100","0.940","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","25.000",""
"C0G760","2019-09-16 05:00:00","53.000","22.000","0.400","25.400","0.990","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","25.400",""
"CM0120","2019-09-16 05:00:00","4.000","51.000","2.500","26.000","0.830","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","25.500",""
"C0Z290","2019-09-16 05:00:00","946.000","0.000","0.000","20.100","0.880","904.600","-99.000","0.000","-99.000","-99.000","-99.000","20.400","","19.500",""
"C0V680","2019-09-16 05:00:00","40.000","132.000","1.400","26.000","0.860","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.800",""
"C0F9U0","2019-09-16 05:00:00","74.000","122.000","1.200","27.400","0.790","997.900","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.900",""
"C0AI10","2019-09-16 05:00:00","76.000","199.000","1.100","23.600","0.960","998.800","-99.000","7.000","-99.000","-99.000","-99.000","24.500","","23.300",""
"C0V530","2019-09-16 05:00:00","34.000","129.000","2.000","26.400","1.000","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.300",""
"C0R550","2019-09-16 05:00:00","38.000","23.000","1.400","25.000","1.000","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","24.800",""
"C0F9L0","2019-09-16 05:00:00","253.000","60.000","0.800","24.900","0.860","977.700","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","24.400",""
"C0R160","2019-09-16 05:00:00","45.000","0.000","0.100","24.900","0.990","1000.200","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","24.600",""
"C0F9S0","2019-09-16 05:00:00","43.000","122.000","0.500","26.800","0.810","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.700",""
"C0M820","2019-09-16 05:00:00","980.000","222.000","0.400","19.600","0.910","900.800","-99.000","0.000","-99.000","-99.000","-99.000","20.100","","19.600",""
"C0G870","2019-09-16 05:00:00","12.000","40.000","0.500","25.700","0.920","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","25.000",""
"C0R530","2019-09-16 05:00:00","16.000","46.000","1.400","25.500","0.790","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","25.000",""
"C0O840","2019-09-16 05:00:00","134.000","134.000","1.300","24.900","1.000","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","24.300",""
"C0A890","2019-09-16 05:00:00","40.000","0.000","0.200","25.000","0.940","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","25.000",""
"C0A660","2019-09-16 05:00:00","97.000","0.000","0.000","25.700","1.000","996.300","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","25.500",""
"C0T9H0","2019-09-16 05:00:00","725.000","39.000","4.200","20.900","0.990","928.200","-99.000","0.500","-99.000","-99.000","-99.000","21.700","","20.700",""
"C0R270","2019-09-16 05:00:00","51.000","269.000","0.900","25.000","1.000","999.200","-99.000","0.000","-99.000","-99.000","-99.000","25.500","","24.800",""
"C0O980","2019-09-16 05:00:00","18.000","140.000","2.000","25.700","0.890","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","25.000",""
